,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
476,1760002465744069.0,26091724.0,10091.0
477,1760002465744215.0,26109748.0,4771.0
478,1760002465744366.0,26133052.0,10064.0
479,1760002465744510.0,26151080.0,4770.0
480,1760002465744659.0,26174380.0,10064.0
481,1760002465744804.0,26192432.0,4791.0
482,1760002465744954.0,26215736.0,10065.0
483,1760002465745101.0,26233764.0,4775.0
484,1760002465745245.0,26251864.0,4894.0
485,1760002465745390.0,26275092.0,9990.0
486,1760002465745534.0,26293164.0,4874.0
487,1760002465745684.0,26316436.0,10039.0
488,1760002465745832.0,26334588.0,4895.0
489,1760002465745983.0,26357944.0,10111.0
490,1760002465746127.0,26375972.0,4776.0
491,1760002465746276.0,26399272.0,10065.0
492,1760002465746421.0,26417276.0,4743.0
493,1760002465746584.0,26440872.0,10361.0
494,1760002465746730.0,26464504.0,10341.0
495,1760002465746875.0,26487976.0,10190.0
496,1760002465747017.0,26505956.0,4723.0
497,1760002465747163.0,26529284.0,10091.0
498,1760002465747304.0,26547284.0,4743.0
499,1760002465747453.0,26574468.0,13931.0
500,1760002465747599.0,26597940.0,10190.0
501,1760002465747739.0,26615892.0,4691.0
502,1760002465747885.0,26639644.0,10513.0
503,1760002465748032.0,26663352.0,10417.0
504,1760002465748175.0,26681404.0,4798.0
505,1760002465748321.0,26704704.0,10066.0
506,1760002465748462.0,26722728.0,4766.0
507,1760002465748606.0,26746080.0,10114.0
508,1760002465748747.0,26764156.0,4824.0
509,1760002465748895.0,26787480.0,10089.0
510,1760002465749035.0,26805608.0,4869.0
511,1760002465749179.0,26828956.0,10117.0
512,1760002465749319.0,26846980.0,4771.0
513,1760002465749463.0,26870584.0,10368.0
514,1760002465749604.0,26888556.0,4718.0
515,1760002465749745.0,26906604.0,4849.0
516,1760002465749890.0,26929904.0,10064.0
517,1760002465750030.0,26947956.0,4795.0
518,1760002465750178.0,26971308.0,10111.0
519,1760002465750319.0,26989460.0,4901.0
520,1760002465750468.0,27012784.0,10090.0
521,1760002465750610.0,27030812.0,4770.0
522,1760002465750751.0,27048836.0,4823.0
523,1760002465750891.0,27066908.0,4870.0
524,1760002465751036.0,27090208.0,10063.0
525,1760002465751178.0,27108284.0,4823.0
526,1760002465751323.0,27131584.0,10065.0
527,1760002465751476.0,27149612.0,4765.0
528,1760002465751617.0,27173064.0,10216.0
529,1760002465751755.0,27191064.0,4749.0
