,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds)
315,1760002059098721.0,214538500.0,13926.0
316,1760002059098894.0,214575788.0,13929.0
317,1760002059099072.0,214613076.0,13927.0
318,1760002059099250.0,214650364.0,13926.0
319,1760002059099424.0,214687652.0,13933.0
320,1760002059099596.0,214724940.0,13929.0
321,1760002059099772.0,214762228.0,13927.0
322,1760002059099956.0,214799516.0,13929.0
323,1760002059100139.0,214836804.0,13928.0
324,1760002059100324.0,214874092.0,13933.0
325,1760002059100505.0,214911380.0,13928.0
326,1760002059100690.0,214948668.0,13934.0
327,1760002059100874.0,214985956.0,13926.0
328,1760002059101057.0,215023244.0,13927.0
329,1760002059101237.0,215060540.0,13934.0
330,1760002059101417.0,215097820.0,13926.0
331,1760002059101597.0,215135104.0,13933.0
332,1760002059101781.0,215172388.0,13926.0
333,1760002059101966.0,215209676.0,13928.0
334,1760002059102148.0,215246964.0,13930.0
335,1760002059102523.0,215284252.0,13927.0
336,1760002059102868.0,215321540.0,13933.0
337,1760002059103052.0,215358828.0,13929.0
338,1760002059103225.0,215396116.0,13934.0
339,1760002059103413.0,215433404.0,13924.0
340,1760002059103587.0,215470688.0,13925.0
341,1760002059103764.0,215507976.0,13932.0
342,1760002059103937.0,215545252.0,13926.0
343,1760002059104110.0,215582540.0,13933.0
344,1760002059104329.0,215619828.0,13927.0
345,1760002059104520.0,215657112.0,13927.0
346,1760002059104701.0,215694400.0,13927.0
347,1760002059104881.0,215731692.0,13928.0
348,1760002059105058.0,215768980.0,13935.0
349,1760002059105235.0,215806268.0,13926.0
350,1760002059105416.0,215843556.0,13927.0
351,1760002059105594.0,215880840.0,13926.0
352,1760002059105772.0,215918124.0,13926.0
353,1760002059105957.0,215955408.0,13935.0
354,1760002059106140.0,215992692.0,13925.0
355,1760002059106326.0,216029980.0,13933.0
356,1760002059106522.0,216067272.0,13929.0
357,1760002059106697.0,216104556.0,13927.0
358,1760002059106870.0,216141852.0,13933.0
359,1760002059107046.0,216179136.0,13928.0
360,1760002059107223.0,216216428.0,13934.0
361,1760002059107400.0,216253712.0,13927.0
362,1760002059107594.0,216291000.0,13927.0
363,1760002059107780.0,216328288.0,13928.0
364,1760002059107963.0,216365576.0,13928.0
365,1760002059108152.0,216402872.0,13937.0
366,1760002059108335.0,216440156.0,13926.0
367,1760002059108518.0,216477436.0,13931.0
368,1760002059108696.0,216514724.0,13927.0
369,1760002059108878.0,216552012.0,13929.0
370,1760002059109111.0,216589296.0,13933.0
371,1760002059109301.0,216626580.0,13930.0
372,1760002059109490.0,216663872.0,13935.0
373,1760002059109667.0,216701152.0,13926.0
374,1760002059109845.0,216738444.0,13930.0
375,1760002059110021.0,216775736.0,13937.0
376,1760002059110196.0,216813020.0,13926.0
377,1760002059110372.0,216850304.0,13934.0
378,1760002059110547.0,216887596.0,13930.0
379,1760002059110726.0,216924888.0,13927.0
380,1760002059110901.0,216962172.0,13927.0
381,1760002059111076.0,216999436.0,13904.0
382,1760002059111250.0,217036736.0,13936.0
383,1760002059111424.0,217074028.0,13929.0
384,1760002059111614.0,217111316.0,13934.0
385,1760002059111834.0,217148604.0,13929.0
386,1760002059112022.0,217185896.0,13930.0
387,1760002059112198.0,217219604.0,10369.0
388,1760002059112378.0,217256896.0,13936.0
389,1760002059112558.0,217294188.0,13930.0
390,1760002059112734.0,217331476.0,13936.0
391,1760002059112909.0,217368768.0,13930.0
