,Computer Time (microseconds),Arduino Time (seconds),pulseTime (microseconds),PluseTime / 2 in seconds,Estimated Distance,In Inches,Rounded,Actual Length (in inches),In meters (m)
1748,1.75999E+15,55056160,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1749,1.75999E+15,55082180,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1750,1.75999E+15,55108208,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1751,1.75999E+15,55134240,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1752,1.75999E+15,55160260,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1753,1.75999E+15,55186292,2839,0.0014195,0.516229565,20.32395797,20,20,0.508001016
1754,1.75999E+15,55212320,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1755,1.75999E+15,55238348,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1756,1.75999E+15,55264376,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1757,1.75999E+15,55290396,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1758,1.75999E+15,55316420,2839,0.0014195,0.516229565,20.32395797,20,20,0.508001016
1759,1.75999E+15,55342448,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1760,1.75999E+15,55368476,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1761,1.75999E+15,55394500,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1762,1.75999E+15,55420524,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1763,1.75999E+15,55446560,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1764,1.75999E+15,55472580,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1765,1.75999E+15,55498604,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1766,1.75999E+15,55524628,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1767,1.75999E+15,55550652,2831,0.0014155,0.514774885,20.26668722,20,20,0.508001016
1768,1.75999E+15,55576676,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1769,1.75999E+15,55602696,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1770,1.75999E+15,55628728,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1771,1.75999E+15,55654756,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1772,1.75999E+15,55680784,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1773,1.75999E+15,55706804,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1774,1.75999E+15,55732828,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1775,1.75999E+15,55758860,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1776,1.75999E+15,55784880,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1777,1.75999E+15,55810908,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1778,1.75999E+15,55836928,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1779,1.75999E+15,55862956,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1780,1.75999E+15,55888980,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1781,1.75999E+15,55915004,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1782,1.75999E+15,55941028,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1783,1.75999E+15,55967052,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1784,1.75999E+15,55993076,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1785,1.75999E+15,56019108,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1786,1.75999E+15,56045136,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1787,1.75999E+15,56071160,2839,0.0014195,0.516229565,20.32395797,20,20,0.508001016
1788,1.75999E+15,56097188,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1789,1.75999E+15,56123216,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1790,1.75999E+15,56149244,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1791,1.75999E+15,56175272,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1792,1.75999E+15,56201296,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1793,1.75999E+15,56227320,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1794,1.75999E+15,56253348,2839,0.0014195,0.516229565,20.32395797,20,20,0.508001016
1795,1.75999E+15,56279376,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1796,1.75999E+15,56305404,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1797,1.75999E+15,56331432,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1798,1.75999E+15,56357460,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1799,1.75999E+15,56383496,2839,0.0014195,0.516229565,20.32395797,20,20,0.508001016
1800,1.75999E+15,56409516,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1801,1.75999E+15,56435540,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1802,1.75999E+15,56461544,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1803,1.75999E+15,56487572,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1804,1.75999E+15,56513576,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1805,1.75999E+15,56539596,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1806,1.75999E+15,56565596,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1807,1.75999E+15,56591600,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1808,1.75999E+15,56617600,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1809,1.75999E+15,56643636,2839,0.0014195,0.516229565,20.32395797,20,20,0.508001016
1810,1.75999E+15,56669628,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1811,1.75999E+15,56695656,2839,0.0014195,0.516229565,20.32395797,20,20,0.508001016
1812,1.75999E+15,56721660,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1813,1.75999E+15,56747680,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1814,1.75999E+15,56773704,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1815,1.75999E+15,56799704,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1816,1.75999E+15,56825704,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1817,1.75999E+15,56851732,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1818,1.75999E+15,56877736,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1819,1.75999E+15,56903764,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1820,1.75999E+15,56929784,2833,0.0014165,0.515138555,20.28100491,20,20,0.508001016
1821,1.75999E+15,56955788,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1822,1.75999E+15,56981792,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1823,1.75999E+15,57007796,2810,0.001405,0.51095635,20.1163515,20,20,0.508001016
1824,1.75999E+15,57033796,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1825,1.75999E+15,57059796,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1826,1.75999E+15,57085800,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1827,1.75999E+15,57111804,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1828,1.75999E+15,57137804,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1829,1.75999E+15,57163812,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1830,1.75999E+15,57189808,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1831,1.75999E+15,57215812,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1832,1.75999E+15,57241816,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1833,1.75999E+15,57267820,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1834,1.75999E+15,57293836,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1835,1.75999E+15,57319836,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1836,1.75999E+15,57345836,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1837,1.75999E+15,57371836,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1838,1.75999E+15,57397836,2808,0.001404,0.51059268,20.10203381,20,20,0.508001016
1839,1.75999E+15,57423864,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1840,1.75999E+15,57449868,2810,0.001405,0.51095635,20.1163515,20,20,0.508001016
1841,1.75999E+15,57475872,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1842,1.75999E+15,57501900,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1843,1.75999E+15,57527904,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1844,1.75999E+15,57553904,2815,0.0014075,0.511865525,20.15214572,20,20,0.508001016
1845,1.75999E+15,57579912,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1846,1.75999E+15,57605940,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1847,1.75999E+15,57631960,2832,0.001416,0.51495672,20.27384607,20,20,0.508001016
1848,1.75999E+15,57657964,2809,0.0014045,0.510774515,20.10919266,20,20,0.508001016
1849,1.75999E+15,57683996,2838,0.001419,0.51604773,20.31679913,20,20,0.508001016
1850,1.75999E+15,57710004,2822,0.001411,0.51313837,20.20225763,20,20,0.508001016
1851,1.75999E+15,57736056,2859,0.0014295,0.519866265,20.46713485,20,20,0.508001016
1852,1.75999E+15,57762136,2887,0.0014435,0.524957645,20.66758248,21,,
1853,1.75999E+15,57788240,2917,0.0014585,0.530412695,20.8823478,21,,
1854,1.75999E+15,57814372,2936,0.001468,0.53386756,21.01836584,21,,
1855,1.75999E+15,57840552,2988,0.001494,0.54332298,21.39062572,21,,
1856,1.75999E+15,57866824,3076,0.001538,0.55932446,22.02060399,22,,
1857,1.75999E+15,57893160,3146,0.001573,0.57205291,22.52172307,23,,
1858,1.75999E+15,57919552,3191,0.0015955,0.580235485,22.84387104,23,,
1859,1.75999E+15,57946016,3274,0.001637,0.59532779,23.43805509,23,,
1860,1.75999E+15,57972540,3332,0.001666,0.60587422,23.85326804,24,,
1861,1.75999E+15,57999180,3447,0.0017235,0.626785245,24.6765351,25,,
1862,1.75999E+15,58025880,3505,0.0017525,0.637331675,25.09174804,25,,
1863,1.75999E+15,58052668,3587,0.0017935,0.652242145,25.67877325,26,,
1864,1.75999E+15,58079540,3680,0.00184,0.6691528,26.34454574,26,,
1865,1.75999E+15,58106504,3762,0.001881,0.68406327,26.93157094,27,,
1866,1.75999E+15,58133512,3809,0.0019045,0.692609515,27.26803661,27,,
1867,1.75999E+15,58160604,3895,0.0019475,0.708247325,27.88369719,28,,
1868,1.75999E+15,58187728,3933,0.0019665,0.715157055,28.15573326,28,,
1869,1.75999E+15,58214928,4001,0.0020005,0.727521835,28.64253464,29,,
1870,1.75999E+15,58242180,4055,0.0020275,0.737340925,29.02911222,29,,
1871,1.75999E+15,58269472,4103,0.0020515,0.746069005,29.37273673,29,,
1872,1.75999E+15,58296796,4124,0.002062,0.74988754,29.52307245,30,,
1873,1.75999E+15,58324180,4186,0.002093,0.76116131,29.96692077,30,,
1874,1.75999E+15,58351596,4218,0.002109,0.76698003,30.19600378,30,,
1875,1.75999E+15,58379036,4239,0.0021195,0.770798565,30.3463395,30,30,0.762001524
1876,1.75999E+15,58406468,4229,0.0021145,0.768980215,30.27475106,30,30,0.762001524
1877,1.75999E+15,58433924,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1878,1.75999E+15,58461384,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1879,1.75999E+15,58488824,4243,0.0021215,0.771525905,30.37497488,30,30,0.762001524
1880,1.75999E+15,58516264,4243,0.0021215,0.771525905,30.37497488,30,30,0.762001524
1881,1.75999E+15,58543708,4244,0.002122,0.77170774,30.38213372,30,30,0.762001524
1882,1.75999E+15,58571152,4244,0.002122,0.77170774,30.38213372,30,30,0.762001524
1883,1.75999E+15,58598600,4243,0.0021215,0.771525905,30.37497488,30,30,0.762001524
1884,1.75999E+15,58626040,4244,0.002122,0.77170774,30.38213372,30,30,0.762001524
1885,1.75999E+15,58653488,4249,0.0021245,0.772616915,30.41792794,30,30,0.762001524
1886,1.75999E+15,58680960,4270,0.002135,0.77643545,30.56826367,31,30,0.762001524
1887,1.75999E+15,58708432,4269,0.0021345,0.776253615,30.56110482,31,30,0.762001524
1888,1.75999E+15,58735896,4265,0.0021325,0.775526275,30.53246945,31,30,0.762001524
1889,1.75999E+15,58763364,4258,0.002129,0.77425343,30.48235754,30,30,0.762001524
1890,1.75999E+15,58790820,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1891,1.75999E+15,58818272,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1892,1.75999E+15,58845732,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
1893,1.75999E+15,58873188,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
1894,1.75999E+15,58900648,4253,0.0021265,0.773344255,30.44656332,30,30,0.762001524
1895,1.75999E+15,58928104,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1896,1.75999E+15,58955564,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1897,1.75999E+15,58983024,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1898,1.75999E+15,59010488,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1899,1.75999E+15,59037948,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1900,1.75999E+15,59065408,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1901,1.75999E+15,59092864,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1902,1.75999E+15,59120324,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1903,1.75999E+15,59147784,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1904,1.75999E+15,59175244,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1905,1.75999E+15,59202704,4253,0.0021265,0.773344255,30.44656332,30,30,0.762001524
1906,1.75999E+15,59230156,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1907,1.75999E+15,59257612,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1908,1.75999E+15,59285068,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1909,1.75999E+15,59312524,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1910,1.75999E+15,59339984,4253,0.0021265,0.773344255,30.44656332,30,30,0.762001524
1911,1.75999E+15,59367448,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1912,1.75999E+15,59394904,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1913,1.75999E+15,59422360,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1914,1.75999E+15,59449820,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1915,1.75999E+15,59477276,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1916,1.75999E+15,59504736,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1917,1.75999E+15,59532184,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1918,1.75999E+15,59559644,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1919,1.75999E+15,59587104,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1920,1.75999E+15,59614564,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1921,1.75999E+15,59642024,4253,0.0021265,0.773344255,30.44656332,30,30,0.762001524
1922,1.75999E+15,59669484,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1923,1.75999E+15,59696944,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1924,1.75999E+15,59724400,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1925,1.75999E+15,59751864,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1926,1.75999E+15,59779324,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1927,1.75999E+15,59806784,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
1928,1.75999E+15,59834236,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1929,1.75999E+15,59861696,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1930,1.75999E+15,59889156,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
1931,1.75999E+15,59916616,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1932,1.75999E+15,59944076,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1933,1.75999E+15,59971532,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1934,1.75999E+15,59998992,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1935,1.75999E+15,60026448,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1936,1.75999E+15,60053908,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1937,1.75999E+15,60081368,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1938,1.75999E+15,60108832,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1939,1.75999E+15,60136284,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1940,1.75999E+15,60163748,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1941,1.75999E+15,60191208,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1942,1.75999E+15,60218668,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1943,1.75999E+15,60246128,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1944,1.75999E+15,60273576,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1945,1.75999E+15,60301040,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1946,1.75999E+15,60328500,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1947,1.75999E+15,60355960,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1948,1.75999E+15,60383416,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1949,1.75999E+15,60410884,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1950,1.75999E+15,60438340,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1951,1.75999E+15,60465800,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1952,1.75999E+15,60493260,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1953,1.75999E+15,60520720,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1954,1.75999E+15,60548176,4253,0.0021265,0.773344255,30.44656332,30,30,0.762001524
1955,1.75999E+15,60575632,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1956,1.75999E+15,60603092,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1957,1.75999E+15,60630552,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1958,1.75999E+15,60658012,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1959,1.75999E+15,60685472,4253,0.0021265,0.773344255,30.44656332,30,30,0.762001524
1960,1.75999E+15,60712924,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1961,1.75999E+15,60740384,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
1962,1.75999E+15,60767840,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1963,1.75999E+15,60795312,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1964,1.75999E+15,60822772,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
1965,1.75999E+15,60850236,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1966,1.75999E+15,60877688,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1967,1.75999E+15,60905148,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1968,1.75999E+15,60932608,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1969,1.75999E+15,60960068,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
1970,1.75999E+15,60987528,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1971,1.75999E+15,61014984,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1972,1.75999E+15,61042444,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
1973,1.75999E+15,61069904,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1974,1.75999E+15,61097364,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1975,1.75999E+15,61124820,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1976,1.75999E+15,61152288,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1977,1.75999E+15,61179740,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1978,1.75999E+15,61207196,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1979,1.75999E+15,61234660,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1980,1.75999E+15,61262124,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1981,1.75999E+15,61289584,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
1982,1.75999E+15,61317040,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1983,1.75999E+15,61344504,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1984,1.75999E+15,61371960,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1985,1.75999E+15,61399420,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1986,1.75999E+15,61426884,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1987,1.75999E+15,61454356,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
1988,1.75999E+15,61481812,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
1989,1.75999E+15,61509272,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1990,1.75999E+15,61536728,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1991,1.75999E+15,61564188,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1992,1.75999E+15,61591644,4253,0.0021265,0.773344255,30.44656332,30,30,0.762001524
1993,1.75999E+15,61619096,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
1994,1.75999E+15,61646556,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1995,1.75999E+15,61674016,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1996,1.75999E+15,61701476,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1997,1.75999E+15,61728936,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
1998,1.75999E+15,61756396,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
1999,1.75999E+15,61783860,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
2000,1.75999E+15,61811320,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2001,1.75999E+15,61838788,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2002,1.75999E+15,61866248,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2003,1.75999E+15,61893704,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2004,1.75999E+15,61921160,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2005,1.75999E+15,61948624,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2006,1.75999E+15,61976088,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2007,1.75999E+15,62003552,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2008,1.75999E+15,62031012,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2009,1.75999E+15,62058472,4256,0.002128,0.77388976,30.46803985,30,30,0.762001524
2010,1.75999E+15,62085936,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2011,1.75999E+15,62113392,4256,0.002128,0.77388976,30.46803985,30,30,0.762001524
2012,1.75999E+15,62140856,4256,0.002128,0.77388976,30.46803985,30,30,0.762001524
2013,1.75999E+15,62168312,4256,0.002128,0.77388976,30.46803985,30,30,0.762001524
2014,1.75999E+15,62195772,4256,0.002128,0.77388976,30.46803985,30,30,0.762001524
2015,1.75999E+15,62223228,4257,0.0021285,0.774071595,30.4751987,30,30,0.762001524
2016,1.75999E+15,62250688,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2017,1.75999E+15,62278148,4256,0.002128,0.77388976,30.46803985,30,30,0.762001524
2018,1.75999E+15,62305608,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2019,1.75999E+15,62333068,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2020,1.75999E+15,62360524,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2021,1.75999E+15,62387988,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2022,1.75999E+15,62415448,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2023,1.75999E+15,62442908,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2024,1.75999E+15,62470372,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2025,1.75999E+15,62497836,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2026,1.75999E+15,62525292,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2027,1.75999E+15,62552752,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2028,1.75999E+15,62580216,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2029,1.75999E+15,62607676,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2030,1.75999E+15,62635140,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2031,1.75999E+15,62662596,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2032,1.75999E+15,62690060,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2033,1.75999E+15,62717520,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2034,1.75999E+15,62744980,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2035,1.75999E+15,62772444,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2036,1.75999E+15,62799916,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2037,1.75999E+15,62827368,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2038,1.75999E+15,62854828,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2039,1.75999E+15,62882288,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
2040,1.75999E+15,62909748,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2041,1.75999E+15,62937212,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2042,1.75999E+15,62964668,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2043,1.75999E+15,62992124,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2044,1.75999E+15,63019584,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2045,1.75999E+15,63047044,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2046,1.75999E+15,63074504,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2047,1.75999E+15,63101976,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2048,1.75999E+15,63129428,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
2049,1.75999E+15,63156888,4261,0.0021305,0.774798935,30.50383407,31,30,0.762001524
2050,1.75999E+15,63184344,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2051,1.75999E+15,63211800,4255,0.0021275,0.773707925,30.46088101,30,30,0.762001524
2052,1.75999E+15,63239260,4254,0.002127,0.77352609,30.45372216,30,30,0.762001524
2053,1.75999E+15,63266708,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
2054,1.75999E+15,63294164,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
2055,1.75999E+15,63321624,4259,0.0021295,0.774435265,30.48951638,30,30,0.762001524
2056,1.75999E+15,63349084,4260,0.00213,0.7746171,30.49667523,30,30,0.762001524
